Region,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name,Total_Discount,Dates,Total_profit
West,32.328,CA-2017-112515,9/21/2017,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,2.1552,17-9-2017,35.8302
West,32.58,CA-2016-150343,8/20/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,0,16-8-2016,37.6842
West,32.58,CA-2017-106180,9/23/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,0,18-9-2017,37.6842
West,32.68,CA-2017-145429,7/25/2017,Standard Class,SW-20455,Shaun Weien,Consumer,United States,San Diego,California,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",0,21-7-2017,40.3598
West,32.688,CA-2017-108539,3/23/2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.1792,21-3-2017,36.6378
West,32.76,CA-2015-155334,7/31/2015,First Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,2.184,30-7-2015,36.855
West,32.776,US-2017-125717,1/10/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,6.5552,28-9-2017,36.0536
West,32.792,US-2016-105578,4/6/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",6.5584,30-5-2016,44.6791
West,32.85,CA-2014-128622,11/17/2014,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,0,15-11-2014,36.135
West,321.92,CA-2017-123778,9/30/2017,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,0,23-9-2017,370.208
West,322,CA-2017-129357,5/19/2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Seattle,Washington,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,0,14-5-2017,323.932
West,322.38,CA-2017-100384,1/7/2017,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,0,24-6-2017,334.2006
West,322.56,CA-2016-148096,8/19/2016,First Class,AO-10810,Anthony O'Donnell,Corporate,United States,Los Angeles,California,FUR-TA-10004152,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",32.256,16-8-2016,334.656
West,323.136,CA-2016-141397,6/21/2016,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,32.3136,20-6-2016,315.0576
West,323.136,US-2017-142573,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",32.3136,18-7-2017,333.234
West,323.136,US-2017-150070,12/9/2017,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Modesto,California,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,32.3136,9-7-2017,294.8616
West,323.4,CA-2014-146591,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",22.638,19-1-2014,299.684
West,323.64,CA-2017-119011,8/25/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,21.576,20-8-2017,334.428
West,323.64,US-2017-107888,11/19/2017,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,21.576,16-11-2017,334.428
West,323.84,CA-2015-107685,2/12/2015,Second Class,JM-15865,John Murray,Consumer,United States,Las Vegas,Nevada,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",0,30-11-2015,352.9856
West,323.84,CA-2015-126725,11/21/2015,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",0,17-11-2015,352.9856
West,323.84,US-2017-130687,10/9/2017,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Edmonds,Washington,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,0,9-7-2017,358.6528
West,323.91,CA-2015-125234,1/12/2015,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Los Angeles,California,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,0,27-11-2015,346.5837
West,323.91,CA-2017-125381,4/27/2017,Second Class,SG-20605,Speros Goranitis,Consumer,United States,San Francisco,California,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,0,25-4-2017,346.5837
West,324.32,US-2017-104451,12/5/2017,Second Class,MM-18055,Michelle Moray,Consumer,United States,San Francisco,California,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,0,5-8-2017,347.0224
West,324.5,US-2017-166688,5/26/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Las Vegas,Nevada,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,0,20-5-2017,343.321
West,3248.64,CA-2015-116092,2/18/2015,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,0,15-2-2015,3405.6576
West,325.728,US-2016-144211,2/9/2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,21.7152,28-8-2016,333.8712
West,326.88,CA-2017-107174,11/13/2017,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,0,11-6-2017,359.568
West,3269.25,CA-2014-126361,9/8/2014,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,0,8-4-2014,3574.38
West,327.32,CA-2016-141397,6/21/2016,First Class,RC-19825,Roy Collins,Consumer,United States,Pasadena,California,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,0,20-6-2016,349.7648
West,327.68,CA-2017-117212,2/28/2017,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,0,26-2-2017,349.7984
West,327.76,CA-2016-166772,9/24/2016,Standard Class,HJ-14875,Heather Jas,Home Office,United States,Seattle,Washington,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,0,20-9-2016,368.73
West,3273.728,CA-2017-143378,9/25/2017,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",81.8432,19-9-2017,3335.1104
West,328.104,CA-2014-150329,10/14/2014,Standard Class,SD-20485,Shirley Daniels,Home Office,United States,Phoenix,Arizona,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,9.3744,10-10-2014,331.6194
West,328.59,CA-2017-164707,2/21/2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,0,18-2-2017,375.6879
West,328.752,CA-2016-118969,3/10/2016,First Class,LP-17095,Liz Preis,Consumer,United States,Phoenix,Arizona,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",38.3544,10-2-2016,288.5712
West,33.21,CA-2016-128811,9/16/2016,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Seattle,Washington,OFF-LA-10003720,Office Supplies,Labels,Avery 487,0,9-12-2016,38.4129
West,33.29,CA-2014-152345,3/1/2015,Second Class,ST-20530,Shui Tom,Consumer,United States,Albuquerque,New Mexico,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,0,29-12-2014,41.2796
West,33.29,US-2017-107888,11/19/2017,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,0,16-11-2017,41.2796
West,33.36,CA-2017-155873,6/21/2017,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,0,16-6-2017,37.6968
West,33.48,US-2016-150035,5/12/2016,Standard Class,CL-11890,Carl Ludwig,Consumer,United States,San Francisco,California,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,0,12-1-2016,37.8324
West,33.536,CA-2016-126613,7/16/2016,Standard Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,3.3536,7-10-2016,35.0032
West,33.6,CA-2016-160500,8/5/2016,First Class,DM-13015,Darrin Martin,Consumer,United States,Encinitas,California,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1.344,5-5-2016,35.952
West,33.66,CA-2017-166415,2/23/2017,Standard Class,ME-17725,Max Engle,Consumer,United States,Seattle,Washington,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,0,19-2-2017,33.8844
West,33.696,US-2016-119046,6/6/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.2464,6-2-2016,37.6272
West,33.696,US-2016-163258,2/1/2017,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,2.2464,29-12-2016,37.6272
West,33.8,CA-2015-167745,9/23/2015,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",0,18-9-2015,38.87
West,33.912,CA-2017-133648,2/7/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Oregon,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,2.2608,25-6-2017,31.7925
West,330.456,US-2016-169040,12/12/2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,9.4416,12-6-2016,345.7986
West,331.056,CA-2015-118871,9/12/2015,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,22.0704,12-4-2015,339.3324
West,331.056,CA-2017-104619,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,TEC-PH-10000193,Technology,Phones,Jensen SMPS-640 - speaker phone,22.0704,24-1-2017,339.3324
West,331.128,CA-2016-109953,7/18/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,22.0752,14-7-2016,343.5453
West,331.24,CA-2017-118017,6/12/2017,Second Class,LC-16870,Lena Cacioppo,Consumer,United States,Thornton,Colorado,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",9.464,12-3-2017,337.155
West,332.544,CA-2016-151148,9/13/2016,Same Day,PO-19180,Philisse Overcash,Home Office,United States,Louisville,Colorado,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",16.6272,9-12-2016,337.74
West,332.672,US-2014-140116,3/17/2014,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Denver,Colorado,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",16.6336,3-10-2014,342.0284
West,3320.19,CA-2015-105347,11/28/2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,0,24-11-2015,3500.9559
West,3320.19,CA-2016-133935,9/22/2016,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,0,18-9-2016,3500.9559
West,3326.976,CA-2017-169894,11/29/2017,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,83.1744,24-11-2017,3285.3888
West,33271.296,CA-2016-159016,11/3/2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,831.7824,3-10-2016,33635.2008
West,3331.608,US-2014-133949,12/31/2014,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,95.1888,31-12-2014,3391.101
West,3338.82,US-2016-155768,1/12/2016,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0,12-1-2016,3561.408
West,334.4,CA-2016-167983,8/24/2016,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.688,21-8-2016,346.104
West,334.53,CA-2016-107104,11/30/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,OFF-AR-10004269,Office Supplies,Art,Newell 31,0,26-11-2016,344.9376
West,334.53,CA-2016-149335,7/25/2016,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,OFF-AR-10001419,Office Supplies,Art,Newell 325,0,25-7-2016,345.681
West,3345.4,CA-2014-168984,2/12/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,133.816,26-11-2014,3178.13
West,335.72,CA-2015-136735,2/8/2015,Standard Class,HA-14920,Helen Andreada,Consumer,United States,San Francisco,California,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,0,26-7-2015,414.6142
West,335.944,CA-2014-146843,6/12/2014,Standard Class,PB-19150,Philip Brown,Consumer,United States,Avondale,Arizona,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,9.5984,30-11-2014,339.5434
West,336.96,CA-2015-158701,10/1/2015,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,11.232,1-5-2015,354.51
West,337.664,CA-2017-145779,10/5/2017,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,16.8832,5-6-2017,365.0992
West,3378.06,CA-2017-127432,1/27/2017,Standard Class,AD-10180,Alan Dominguez,Home Office,United States,Great Falls,Montana,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,0,22-1-2017,3434.361
West,3379.8,CA-2015-157084,12/24/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,135.192,19-12-2015,3464.295
West,338.328,CA-2016-145261,12/21/2016,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,22.5552,18-12-2016,329.8698
West,3382.75,CA-2016-127138,3/15/2016,Second Class,DK-13225,Dean Katz,Corporate,United States,San Francisco,California,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",0,3-12-2016,3389.5155
West,3385.17,CA-2016-116911,9/20/2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Twin Falls,Idaho,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,0,15-9-2016,3644.6997
West,339.136,CA-2016-114748,10/14/2016,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix,Arizona,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",33.9136,10-9-2016,339.136
West,339.66,CA-2016-138478,10/26/2016,Second Class,DP-13390,Dennis Pardue,Home Office,United States,North Las Vegas,Nevada,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,0,21-10-2016,369.0972
West,339.8,US-2016-157490,7/10/2016,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",13.592,10-6-2016,340.6495
West,34.02,CA-2014-106439,4/11/2014,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,OFF-FA-10002975,Office Supplies,Fasteners,Staples,0,31-10-2014,39.2364
West,34.176,CA-2017-128734,12/31/2017,Standard Class,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,1.7088,24-12-2017,36.0984
West,34.24,CA-2016-105760,6/20/2016,First Class,KC-16255,Karen Carlisle,Corporate,United States,San Francisco,California,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",0,19-6-2016,42.2864
West,34.496,CA-2014-104808,8/2/2014,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",3.4496,2-4-2014,40.5328
West,34.58,CA-2016-101938,12/1/2016,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,0,1-7-2016,44.6082
West,34.88,CA-2014-146969,3/10/2014,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Los Angeles,California,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,0,29-9-2014,37.7576
West,34.912,CA-2016-164483,3/2/2016,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,San Francisco,California,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.4912,30-1-2016,40.8034
West,34.912,CA-2017-129567,3/21/2017,Second Class,CL-12565,Clay Ludtke,Consumer,United States,Lancaster,California,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,3.4912,17-3-2017,40.8034
