Sub-Category,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Product Name,Total_Discount,Dates,Total_profit
Phones,4605.51,CA-2016-139395,12/18/2016,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central,TEC-PH-10002103,Technology,Jabra SPEAK 410,0,12-12-2016,4789.7304
Phones,463.96,CA-2016-160304,7/1/2016,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,East,TEC-PH-10000455,Technology,GE 30522EE2,0,1-2-2016,531.2342
Phones,4643.64,CA-2015-165050,9/12/2015,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,East,TEC-PH-10001336,Technology,Digium D40 VoIP phone,0,12-7-2015,4868.0826
Phones,4654.368,CA-2015-149846,5/26/2015,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Los Angeles,California,West,TEC-PH-10003645,Technology,Aastra 57i VoIP phone,155.1456,22-5-2015,4712.5476
Phones,4664.408,CA-2014-125829,11/11/2014,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,West,TEC-PH-10001079,Technology,Polycom SoundPoint Pro SE-225 Corded phone,133.2688,11-4-2014,4731.0424
Phones,467.928,CA-2014-148915,5/11/2014,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Portland,Oregon,West,TEC-PH-10000673,Technology,Plantronics Voyager Pro HD - Bluetooth Headset,31.1952,11-1-2014,522.5196
Phones,468.832,CA-2016-139934,12/20/2016,First Class,AY-10555,Andy Yotov,Corporate,United States,San Francisco,California,West,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,13.3952,18-12-2016,475.5296
Phones,469.99,CA-2017-166184,3/27/2017,First Class,HR-14830,Harold Ryan,Corporate,United States,New York City,New York,East,TEC-PH-10002624,Technology,Samsung Galaxy S4 Mini,0,24-3-2017,606.2871
Phones,47.84,CA-2015-153108,9/3/2015,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,Central,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,0,3-5-2015,54.5376
Phones,47.976,CA-2014-164182,7/18/2014,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002583,Technology,iOttie HLCRIO102 Car Mount,9.5952,14-7-2014,33.983
Phones,47.976,CA-2016-155481,5/9/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002293,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,9.5952,9-1-2016,43.1784
Phones,47.976,US-2016-106677,10/11/2016,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003187,Technology,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,9.5952,11-5-2016,31.984
Phones,470.376,CA-2015-128608,1/17/2015,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,East,TEC-PH-10004977,Technology,GE 30524EE4,94.0752,1-12-2015,427.2582
Phones,4703.51,US-2017-159205,2/4/2017,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,Kentucky,South,TEC-PH-10000526,Technology,Vtech CS6719,0,31-3-2017,4891.6504
Phones,475.128,CA-2015-116687,7/5/2015,Standard Class,NC-18625,Noah Childs,Corporate,United States,Houston,Texas,Central,TEC-PH-10001750,Technology,Samsung Rugby III,31.6752,5-2-2015,488.9859
Phones,475.128,CA-2017-144456,9/9/2017,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,South,TEC-PH-10001750,Technology,Samsung Rugby III,31.6752,9-8-2017,488.9859
Phones,475.128,US-2015-110261,12/23/2015,Second Class,PR-18880,Patrick Ryan,Consumer,United States,Glenview,Illinois,Central,TEC-PH-10001750,Technology,Samsung Rugby III,31.6752,19-12-2015,488.9859
Phones,4751.784,CA-2015-102876,9/14/2015,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002680,Technology,Samsung Galaxy Note 3,316.7856,9-7-2015,4619.79
Phones,476.28,CA-2016-103730,6/15/2016,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,East,TEC-PH-10003875,Technology,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,0,6-12-2016,496.0116
Phones,479.8,CA-2015-151589,12/30/2015,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,Central,TEC-PH-10004345,Technology,Cisco SPA 502G IP Phone,0,27-12-2015,551.77
Phones,479.84,US-2017-121251,3/27/2017,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,East,TEC-PH-10004896,Technology,Nokia Lumia 521 (T-Mobile),0,26-3-2017,513.4288
Phones,479.968,CA-2014-153969,9/25/2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,West,TEC-PH-10001299,Technology,Polycom CX300 Desktop Phone USB VoIP phone,47.9968,21-9-2014,503.9664
Phones,479.968,CA-2016-110086,9/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Woodland,California,West,TEC-PH-10001299,Technology,Polycom CX300 Desktop Phone USB VoIP phone,47.9968,18-9-2016,503.9664
Phones,4799.2,CA-2017-137596,7/9/2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Jackson,Michigan,Central,TEC-PH-10001494,Technology,Polycom CX600 IP Phone VoIP phone,0,9-2-2017,5123.146
Phones,4812.288,CA-2014-158372,11/16/2014,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,San Diego,California,West,TEC-PH-10002103,Technology,Jabra SPEAK 410,120.3072,11-10-2014,4872.4416
Phones,482.328,CA-2017-161809,1/26/2017,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Los Angeles,California,West,TEC-PH-10004922,Technology,RCA Visys Integrated PBX 8-Line Router,32.1552,20-1-2017,492.3765
Phones,489.51,CA-2016-164938,2/13/2016,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,Central,TEC-PH-10004897,Technology,Mediabridge Sport Armband iPhone 5s,0,2-11-2016,490.2093
Phones,489.51,CA-2017-159352,3/17/2017,Standard Class,KB-16585,Ken Black,Corporate,United States,Lowell,Massachusetts,East,TEC-PH-10004700,Technology,PowerGen Dual USB Car Charger,0,3-12-2017,521.6778
Phones,4899.51,US-2014-147627,1/26/2014,Standard Class,HL-15040,Hunter Lopez,Consumer,United States,Jonesboro,Arkansas,South,TEC-PH-10001061,Technology,Apple iPhone 5C,0,20-1-2014,5081.4918
Phones,4899.75,CA-2015-131338,12/8/2015,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,New York,East,TEC-PH-10000984,Technology,Panasonic KX-TG9471B,0,8-9-2015,5174.136
Phones,4899.75,CA-2016-168753,1/6/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,South,TEC-PH-10000984,Technology,Panasonic KX-TG9471B,0,29-5-2016,5174.136
Phones,4899.75,CA-2017-100097,11/29/2017,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,East,TEC-PH-10002310,Technology,Plantronics Calisto P620-M USB Wireless Speakerphone System,0,26-11-2017,5164.3365
Phones,4899.75,CA-2017-167395,4/12/2017,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,East,TEC-PH-10004977,Technology,GE 30524EE4,0,12-2-2017,5183.9355
Phones,492.768,US-2014-135972,9/23/2014,Second Class,JG-15115,Jack Garza,Consumer,United States,Des Moines,Washington,West,TEC-PH-10003012,Technology,Nortel Meridian M3904 Professional Digital phone,49.2768,21-9-2014,520.4862
Phones,4931.64,US-2015-164308,9/27/2015,First Class,SC-20680,Steve Carroll,Home Office,United States,Broken Arrow,Oklahoma,Central,TEC-PH-10004120,Technology,AT&T 1080 Phone,0,24-9-2015,5145.3444
Phones,4938.808,CA-2016-118626,8/20/2016,Standard Class,JC-15775,John Castell,Consumer,United States,Tallahassee,Florida,South,TEC-PH-10000369,Technology,HTC One Mini,141.1088,15-8-2016,5009.3624
Phones,494.376,CA-2016-136770,8/18/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,East,TEC-PH-10001530,Technology,Plantronics Voyager Pro Legend,98.8752,14-8-2016,444.9384
Phones,494.55,CA-2014-166555,7/14/2014,First Class,JK-15205,Jamie Kunitz,Consumer,United States,Niagara Falls,New York,East,TEC-PH-10004912,Technology,Cisco SPA112 2 Port Phone Adapter,0,7-11-2014,542.3565
Phones,496.8,CA-2016-167241,8/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,West,TEC-PH-10004614,Technology,AT&T 841000 Phone,33.12,15-8-2016,507.15
Phones,499.168,CA-2015-121720,12/6/2015,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,South,TEC-PH-10002496,Technology,Cisco SPA301,49.9168,6-11-2015,530.366
Phones,499.168,CA-2015-127824,10/22/2015,Standard Class,JC-15775,John Castell,Consumer,United States,Seattle,Washington,West,TEC-PH-10004094,Technology,Motorola L703CM,49.9168,18-10-2015,514.767
Phones,499.168,CA-2016-113733,12/12/2016,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,Greenville,North Carolina,South,TEC-PH-10002496,Technology,Cisco SPA301,49.9168,12-8-2016,530.366
Phones,499.168,US-2016-103674,10/12/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,West,TEC-PH-10002496,Technology,Cisco SPA301,49.9168,12-6-2016,530.366
Phones,499.99,CA-2015-109575,9/23/2015,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,East,TEC-PH-10000730,Technology,Samsung Galaxy S4 Active,0,18-9-2015,629.9874
Phones,5.5,CA-2016-124352,10/21/2016,Standard Class,CD-12790,Cynthia Delaney,Home Office,United States,Oklahoma City,Oklahoma,Central,TEC-PH-10003442,Technology,Samsung Replacement EH64AVFWE Premium Headset,0,15-10-2016,6.875
Phones,5.56,CA-2017-141929,8/9/2017,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,West,TEC-PH-10002185,Technology,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,1.112,9-4-2017,7.2975
Phones,50.04,CA-2017-159457,10/26/2017,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,Central,TEC-PH-10002185,Technology,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,3.336,19-10-2017,55.2525
Phones,50.328,CA-2015-155124,3/21/2015,Standard Class,KS-16300,Karen Seio,Corporate,United States,Lehi,Utah,West,TEC-PH-10003356,Technology,"SmartStand Mobile Device Holder, Assorted Colors",3.3552,15-3-2015,52.0056
Phones,5003.64,CA-2014-140396,11/25/2014,Standard Class,KH-16330,Katharine Harms,Corporate,United States,New York City,New York,East,TEC-PH-10004447,Technology,Toshiba IPT2010-SD IP Telephone,0,20-11-2014,5220.4644
Phones,503.928,CA-2017-164707,2/21/2017,Second Class,CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,West,TEC-PH-10001924,Technology,iHome FM Clock Radio with Lightning Dock,33.5952,18-2-2017,514.4265
Phones,506.24,CA-2017-151008,8/9/2017,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Draper,Utah,West,TEC-PH-10002807,Technology,Motorla HX550 Universal Bluetooth Headset,25.312,9-7-2017,553.7
Phones,509.208,CA-2015-124058,11/24/2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,West,TEC-PH-10004774,Technology,Gear Head AU3700S Headset,14.5488,20-11-2015,493.7499
Phones,51.96,CA-2016-109666,4/26/2016,Standard Class,KM-16720,Kunst Miller,Consumer,United States,New York City,New York,East,TEC-PH-10004774,Technology,Gear Head AU3700S Headset,0,19-4-2016,52.7394
Phones,511.488,CA-2016-109743,9/29/2016,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,South,TEC-PH-10004071,Technology,PayAnywhere Card Reader,12.7872,22-9-2016,517.0824
Phones,5114.85,CA-2015-135174,2/5/2015,Second Class,BP-11230,Benjamin Patterson,Consumer,United States,Troy,Ohio,East,TEC-PH-10001530,Technology,Cisco Unified IP Phone 7945G VoIP phone,409.188,30-4-2015,4859.1075
Phones,5149.75,CA-2016-105816,12/17/2016,Standard Class,JM-15265,Janet Molinari,Corporate,United States,New York City,New York,East,TEC-PH-10002447,Technology,AT&T CL83451 4-Handset Telephone,0,12-11-2016,5448.4355
Phones,515.96,CA-2014-107769,1/11/2014,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City,Kansas,Central,TEC-PH-10001336,Technology,Digium D40 VoIP phone,0,28-10-2014,590.7742
Phones,515.96,CA-2016-139878,11/16/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10001336,Technology,Digium D40 VoIP phone,0,11-11-2016,590.7742
Phones,515.96,CA-2016-146934,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,East,TEC-PH-10001336,Technology,Digium D40 VoIP phone,0,22-5-2016,590.7742
Phones,515.96,CA-2017-121083,7/15/2017,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,Manchester,Connecticut,East,TEC-PH-10001336,Technology,Digium D40 VoIP phone,0,7-9-2017,590.7742
Phones,517.056,CA-2017-149895,12/9/2017,Standard Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002200,Technology,Aastra 6757i CT Wireless VoIP phone,103.4112,9-8-2017,469.6592
Phones,517.152,CA-2017-121258,3/3/2017,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,West,TEC-PH-10003645,Technology,Aastra 57i VoIP phone,51.7152,26-2-2017,536.5452
Phones,517.152,US-2015-120502,4/19/2015,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,West,TEC-PH-10003645,Technology,Aastra 57i VoIP phone,51.7152,13-4-2015,536.5452
Phones,518.112,CA-2017-139080,1/28/2017,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Seattle,Washington,West,TEC-PH-10004100,Technology,Griffin GC17055 Auxiliary Audio Cable,17.2704,23-1-2017,526.7472
Phones,5183.352,CA-2014-140732,11/13/2014,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,West,TEC-PH-10001425,Technology,Mophie Juice Pack Helium for iPhone,115.1856,11-11-2014,5240.9448
Phones,5183.36,CA-2015-164882,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,West,TEC-PH-10001578,Technology,Polycom SoundStation2 EX Conference phone,259.168,31-10-2015,5329.142
Phones,519.792,CA-2016-136770,8/18/2016,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Akron,Ohio,East,TEC-PH-10003580,Technology,Cisco IP Phone 7961G-GE VoIP phone,103.9584,14-8-2016,463.4812
Phones,519.792,CA-2017-123036,9/17/2017,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,East,TEC-PH-10003580,Technology,Cisco IP Phone 7961G-GE VoIP phone,103.9584,9-10-2017,463.4812
Phones,52.792,CA-2014-134726,7/11/2014,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,West,TEC-PH-10001750,Technology,Samsung Rugby III,10.5584,11-2-2014,57.4113
Phones,52.792,CA-2017-114804,10/19/2017,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,West,TEC-PH-10001700,Technology,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,10.5584,17-10-2017,57.4113
Phones,52.99,CA-2017-127180,10/24/2017,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,East,TEC-PH-10003800,Technology,i.Sound Portable Power - 8000 mAh,0,22-10-2017,53.5199
Phones,5249.85,CA-2014-105984,11/24/2014,Same Day,MY-18295,Muhammed Yedwab,Corporate,United States,Columbus,Ohio,East,TEC-PH-10000560,Technology,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),419.988,24-11-2014,5039.856
Phones,5291.608,CA-2014-103492,10/15/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Huntsville,Texas,Central,TEC-PH-10004667,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,151.1888,10-10-2014,5357.7531
Phones,532.44,CA-2015-156328,5/12/2015,Standard Class,RM-19375,Raymond Messe,Consumer,United States,Raleigh,North Carolina,South,TEC-PH-10001198,Technology,Avaya 4621SW VoIP phone,35.496,30-11-2015,552.4065
Phones,532.44,CA-2016-103107,4/7/2016,Same Day,RB-19465,Rick Bensley,Home Office,United States,Seattle,Washington,West,TEC-PH-10001198,Technology,Avaya 4621SW VoIP phone,35.496,7-4-2016,552.4065
Phones,532.44,CA-2016-105662,9/5/2016,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tallahassee,Florida,South,TEC-PH-10001198,Technology,Avaya 4621SW VoIP phone,35.496,5-5-2016,552.4065
Phones,532.44,US-2016-139710,6/15/2016,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Los Angeles,California,West,TEC-PH-10001198,Technology,Avaya 4621SW VoIP phone,35.496,6-9-2016,552.4065
Phones,5330.808,CA-2017-122504,12/11/2017,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,West,TEC-PH-10002468,Technology,"Plantronics CS 50-USB - headset - Convertible, Monaural",152.3088,11-7-2017,5397.4431
Phones,539.91,CA-2016-113621,5/12/2016,Standard Class,JE-15745,Joel Eaton,Consumer,United States,Rockville,Maryland,East,TEC-PH-10003931,Technology,JBL Micro Wireless Portable Bluetooth Speaker,0,12-1-2016,584.9025
Phones,539.96,US-2015-100069,3/7/2015,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Omaha,Nebraska,Central,TEC-PH-10004667,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,0,29-6-2015,612.8546
Phones,539.96,US-2017-105046,7/23/2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Rome,New York,East,TEC-PH-10004536,Technology,Avaya 5420 Digital phone,0,17-7-2017,607.455
Phones,54.368,CA-2017-110373,10/30/2017,Second Class,MA-17560,Matt Abelman,Home Office,United States,Chicago,Illinois,Central,TEC-PH-10001536,Technology,Spigen Samsung Galaxy S5 Case Wallet,5.4368,27-10-2017,56.4068
Phones,543.8,CA-2014-143210,3/12/2014,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,East,TEC-PH-10004434,Technology,Cisco IP Phone 7961G VoIP phone - Dark gray,0,12-1-2014,622.651
Phones,5442.912,CA-2014-115812,6/14/2014,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Los Angeles,California,West,TEC-PH-10002275,Technology,Mitel 5320 IP Phone VoIP phone,181.4304,6-9-2014,5533.6272
Phones,547.92,CA-2014-149643,11/20/2014,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,Manhattan,Kansas,Central,TEC-PH-10000038,Technology,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,0,16-11-2014,558.8784
Phones,5499.8,CA-2015-166219,1/9/2015,Standard Class,BP-11185,Ben Peterman,Corporate,United States,Dallas,Texas,Central,TEC-PH-10004165,Technology,Mitel MiVoice 5330e IP Phone,219.992,28-8-2015,5582.297
Phones,55.992,CA-2016-162110,7/22/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,West,TEC-PH-10001924,Technology,iHome FM Clock Radio with Lightning Dock,11.1984,18-7-2016,59.4915
Phones,55.992,CA-2017-144113,9/20/2017,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,Central,TEC-PH-10002170,Technology,ClearSounds CSC500 Amplified Spirit Phone Corded phone,11.1984,16-9-2017,61.5912
Phones,5520,CA-2017-116953,4/25/2017,First Class,SV-20935,Susan Vittorini,Consumer,United States,Mesa,Arizona,West,TEC-PH-10004614,Technology,AT&T 841000 Phone,110.4,24-4-2017,5554.5
Phones,554.85,CA-2015-119879,11/25/2015,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",44.388,21-11-2015,530.8065
