Category,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Sub-Category,Product Name,Total_Discount,Dates,Total_profit
Office Supplies,29.2,CA-2015-158421,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,OFF-BI-10000050,Binders,"Angle-D Binders with Locking Rings, Label Holders",0,21-9-2015,36.062
Office Supplies,29.24,CA-2014-100391,5/29/2014,Standard Class,BW-11065,Barry Weirich,Consumer,United States,New York City,New York,East,OFF-PA-10001471,Paper,Strathmore Photo Frame Cards,0,25-5-2014,35.9652
Office Supplies,29.24,CA-2014-157784,8/7/2014,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,South,OFF-LA-10001934,Labels,Avery 516,0,7-5-2014,36.1114
Office Supplies,29.24,CA-2014-162992,12/21/2014,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,West,OFF-LA-10001934,Labels,Avery 516,0,19-12-2014,36.1114
Office Supplies,29.24,CA-2015-113110,3/23/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Bernardino,California,West,OFF-LA-10000240,Labels,Self-Adhesive Address Labels for Typewriters by Universal,0,19-3-2015,36.1114
Office Supplies,29.24,CA-2015-119214,1/27/2015,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Bozeman,Montana,West,OFF-LA-10003077,Labels,Avery 500,0,23-1-2015,36.1114
Office Supplies,29.24,CA-2016-114104,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,OFF-LA-10002475,Labels,Avery 519,0,20-11-2016,36.1114
Office Supplies,29.24,CA-2016-129126,12/19/2016,Standard Class,PK-19075,Pete Kriz,Consumer,United States,New York City,New York,East,OFF-PA-10001471,Paper,Strathmore Photo Frame Cards,0,14-12-2016,35.9652
Office Supplies,29.24,CA-2016-138688,6/16/2016,Second Class,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,West,OFF-LA-10000240,Labels,Self-Adhesive Address Labels for Typewriters by Universal,0,6-12-2016,36.1114
Office Supplies,29.24,CA-2016-142405,6/15/2016,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,West,OFF-LA-10004093,Labels,Avery 486,0,6-11-2016,36.1114
Office Supplies,29.24,CA-2016-158435,5/18/2016,First Class,AG-10900,Arthur Gainer,Consumer,United States,Waterbury,Connecticut,East,OFF-LA-10002475,Labels,Avery 519,0,17-5-2016,36.1114
Office Supplies,29.24,CA-2016-161669,9/11/2016,First Class,EM-14095,Eudokia Martin,Corporate,United States,Los Angeles,California,West,OFF-LA-10004093,Labels,Avery 486,0,11-7-2016,36.1114
Office Supplies,29.24,CA-2017-122035,7/25/2017,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sioux Falls,South Dakota,Central,OFF-LA-10004093,Labels,Avery 486,0,20-7-2017,36.1114
Office Supplies,29.248,CA-2016-110023,11/9/2016,First Class,TS-21610,Troy Staebel,Consumer,United States,New York City,New York,East,OFF-BI-10001036,Binders,Cardinal EasyOpen D-Ring Binders,2.9248,9-9-2016,34.732
Office Supplies,29.248,CA-2017-124436,3/22/2017,Second Class,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,West,OFF-BI-10001553,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,2.9248,19-3-2017,34.3664
Office Supplies,29.248,CA-2017-148691,9/12/2017,Standard Class,CS-12460,Chuck Sachs,Consumer,United States,New York City,New York,East,OFF-BI-10001553,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,2.9248,12-3-2017,34.3664
Office Supplies,29.286,CA-2017-106068,10/28/2017,Standard Class,RB-19330,Randy Bradley,Consumer,United States,Austin,Texas,Central,OFF-BI-10000962,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",7.8096,23-10-2017,14.1549
Office Supplies,29.52,CA-2014-130960,4/1/2015,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,Central,OFF-AR-10003651,Art,Newell 350,0,30-12-2014,32.3736
Office Supplies,29.52,CA-2014-163650,9/25/2014,First Class,TT-21220,Thomas Thornton,Consumer,United States,Dover,Delaware,East,OFF-AR-10002375,Art,Newell 351,0,23-9-2014,32.3736
Office Supplies,29.52,CA-2015-104514,4/1/2015,Second Class,CB-12535,Claudia Bergmann,Corporate,United States,Newark,Delaware,East,OFF-AR-10001473,Art,Newell 313,0,1-2-2015,32.1768
Office Supplies,29.52,CA-2016-102792,12/19/2016,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,West,OFF-AR-10004757,Art,Crayola Colored Pencils,0,13-12-2016,32.7672
Office Supplies,29.52,CA-2016-133613,6/22/2016,Standard Class,CP-12340,Christine Phan,Corporate,United States,Waterbury,Connecticut,East,OFF-AR-10003829,Art,Newell 35,0,17-6-2016,32.3736
Office Supplies,29.52,CA-2016-166674,3/4/2016,Second Class,RB-19360,Raymond Buch,Consumer,United States,Auburn,New York,East,OFF-AR-10004974,Art,Newell 342,0,4-1-2016,32.3736
Office Supplies,29.52,CA-2017-130106,5/26/2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,San Francisco,California,West,OFF-AR-10003651,Art,Newell 350,0,22-5-2017,32.3736
Office Supplies,29.52,US-2016-112970,11/15/2016,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,West,OFF-AR-10003829,Art,Newell 35,0,14-11-2016,32.3736
Office Supplies,29.61,US-2015-103996,3/31/2015,Second Class,RB-19435,Richard Bierner,Consumer,United States,San Diego,California,West,OFF-PA-10001609,Paper,Tops Wirebound Message Log Books,0,29-3-2015,34.1502
Office Supplies,29.736,CA-2014-122070,4/24/2014,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,East,OFF-BI-10004970,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",1.9824,22-4-2014,33.0813
Office Supplies,29.736,CA-2014-164749,3/26/2014,First Class,BG-11740,Bruce Geld,Consumer,United States,Delray Beach,Florida,South,OFF-LA-10004484,Labels,Avery 476,1.9824,23-3-2014,32.9574
Office Supplies,29.736,CA-2017-105669,9/22/2017,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,OFF-AR-10000390,Art,Newell Chalk Holder,1.9824,17-9-2017,32.9574
Office Supplies,29.736,CA-2017-117114,5/11/2017,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Chicago,Illinois,Central,OFF-EN-10001137,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",1.9824,31-10-2017,32.9574
Office Supplies,29.736,CA-2017-163069,8/21/2017,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Columbus,Ohio,East,OFF-AR-10001419,Art,Newell 325,1.9824,18-8-2017,30.975
Office Supplies,29.74,CA-2016-152940,11/13/2016,First Class,RO-19780,Rose O'Brian,Consumer,United States,San Francisco,California,West,OFF-ST-10000352,Storage,Acco Perma 2700 Stacking Storage Drawers,0,11-10-2016,34.201
Office Supplies,29.76,CA-2014-128237,3/30/2014,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,West,OFF-AR-10003338,Art,"Eberhard Faber 3 1/2"" Golf Pencils",0,25-3-2014,33.48
Office Supplies,29.76,CA-2016-103709,9/15/2016,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,West,OFF-AR-10003338,Art,"Eberhard Faber 3 1/2"" Golf Pencils",0,9-8-2016,33.48
Office Supplies,29.76,CA-2017-126438,9/13/2017,First Class,AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,East,OFF-AR-10003338,Art,"Eberhard Faber 3 1/2"" Golf Pencils",0,9-10-2017,33.48
Office Supplies,29.808,CA-2014-139892,12/9/2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,OFF-AR-10004441,Art,BIC Brite Liner Highlighters,1.9872,9-8-2014,32.5404
Office Supplies,29.85,CA-2014-144974,9/30/2014,Standard Class,CM-12715,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003274,Binders,"Avery Durable Slant Ring Binders, No Labels",4.179,26-9-2014,25.273
Office Supplies,29.85,CA-2017-127306,1/18/2017,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,OFF-BI-10002003,Binders,Ibico Presentation Index for Binding Systems,4.179,14-1-2017,25.273
Office Supplies,29.904,US-2015-147662,2/19/2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,East,OFF-BI-10001658,Binders,GBC Standard Therm-A-Bind Covers,10.4664,14-2-2015,17.9424
Office Supplies,29.904,US-2016-105578,4/6/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-BI-10001658,Binders,GBC Standard Therm-A-Bind Covers,10.4664,30-5-2016,17.9424
Office Supplies,290.816,US-2017-106663,6/13/2017,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10002377,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",7.2704,6-9-2017,302.176
Office Supplies,290.85,US-2017-154872,5/18/2017,Standard Class,DP-13000,Darren Powers,Consumer,United States,Cleveland,Ohio,East,OFF-BI-10003007,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",40.719,14-5-2017,244.314
Office Supplies,2903.36,CA-2017-108539,3/23/2017,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,West,OFF-ST-10003208,Storage,Adjustable Depth Letter/Legal Cart,0,21-3-2017,3113.8536
Office Supplies,2903.36,CA-2017-163979,2/1/2018,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,West,OFF-ST-10003208,Storage,Adjustable Depth Letter/Legal Cart,0,28-12-2017,3113.8536
Office Supplies,291.2,CA-2014-121286,8/11/2014,Second Class,ON-18715,Odella Nelson,Corporate,United States,Cary,North Carolina,South,OFF-AP-10004859,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,11-4-2014,296.296
Office Supplies,291.2,CA-2016-158841,4/2/2016,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,South,OFF-BI-10002557,Binders,Presstex Flexible Ring Binders,0,2-2-2016,309.4
Office Supplies,2915.28,CA-2014-107818,9/14/2014,Standard Class,MC-17275,Marc Crier,Consumer,United States,Pasco,Washington,West,OFF-ST-10000736,Storage,Carina Double Wide Media Storage Towers in Natural & Black,0,9-8-2014,2934.7152
Office Supplies,2915.28,CA-2014-127131,11/30/2014,Standard Class,HR-14830,Harold Ryan,Corporate,United States,Seattle,Washington,West,OFF-ST-10002344,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",0,24-11-2014,2924.9976
Office Supplies,292.992,US-2017-112347,6/12/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,OFF-BI-10003707,Binders,Aluminum Screw Posts,25.6368,12-2-2017,268.576
Office Supplies,2927.52,CA-2016-107328,8/15/2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,West,OFF-AP-10004487,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,0,8-8-2016,3064.1376
Office Supplies,2928.24,CA-2015-111948,11/11/2015,Same Day,AG-10495,Andrew Gjertsen,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10003282,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",0,11-11-2015,3045.3696
Office Supplies,293.02,CA-2016-128671,8/16/2016,Standard Class,MT-18070,Michelle Tran,Home Office,United States,Tulsa,Oklahoma,Central,OFF-BI-10003305,Binders,Avery Hanging File Binders,0,8-11-2016,312.2756
Office Supplies,293.02,CA-2016-137050,7/18/2016,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,East,OFF-AR-10004999,Art,Newell 315,0,14-7-2016,303.485
Office Supplies,293.02,CA-2016-137736,11/15/2016,Standard Class,DC-13285,Debra Catini,Consumer,United States,Warner Robins,Georgia,South,OFF-AR-10004999,Art,Newell 315,0,11-10-2016,303.485
Office Supplies,293.02,CA-2017-166128,4/18/2017,Standard Class,LW-17215,Luke Weiss,Consumer,United States,Pasadena,California,West,OFF-AR-10001221,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",0,4-11-2017,307.2524
Office Supplies,293.02,CA-2017-166926,8/12/2017,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,West,OFF-PA-10001593,Paper,Xerox 1947,0,12-1-2017,311.857
Office Supplies,293.02,US-2015-127040,10/12/2015,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,East,OFF-PA-10001184,Paper,Xerox 1903,0,12-6-2015,313.5314
Office Supplies,293.12,CA-2015-121272,4/4/2015,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Seattle,Washington,West,OFF-AP-10001947,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,0,29-3-2015,314.3712
Office Supplies,294.144,US-2016-151260,12/14/2016,First Class,SC-20695,Steve Chapman,Corporate,United States,Springfield,Ohio,East,OFF-AP-10002892,Appliances,Belkin F5C206VTEL 6 Outlet Surge,14.7072,12-11-2016,303.336
Office Supplies,294.368,CA-2015-100734,9/20/2015,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001522,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",29.4368,15-9-2015,264.9312
Office Supplies,294.368,CA-2017-120705,11/9/2017,Standard Class,MG-17875,Michael Grace,Home Office,United States,Fort Lauderdale,Florida,South,OFF-ST-10001522,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",29.4368,9-5-2017,264.9312
Office Supplies,294.368,CA-2017-139353,10/30/2017,Second Class,JM-15250,Janet Martin,Consumer,United States,Fayetteville,North Carolina,South,OFF-ST-10001522,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",29.4368,28-10-2017,264.9312
Office Supplies,294.368,US-2017-125717,1/10/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,OFF-ST-10001522,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",29.4368,28-9-2017,264.9312
Office Supplies,295.056,CA-2014-169684,10/23/2014,First Class,FH-14365,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,South,OFF-ST-10000934,Storage,"Contico 72""H Heavy-Duty Storage System",19.6704,20-10-2014,270.468
Office Supplies,295.056,CA-2015-131072,5/11/2015,Same Day,KL-16645,Ken Lonsdale,Consumer,United States,Seattle,Washington,West,OFF-BI-10002794,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",19.6704,11-5-2015,330.7086
Office Supplies,295.056,CA-2015-141327,3/12/2015,First Class,LR-16915,Lena Radford,Consumer,United States,Durham,North Carolina,South,OFF-AP-10001293,Appliances,Belkin 8 Outlet Surge Protector,19.6704,30-11-2015,304.8912
Office Supplies,295.056,CA-2015-142419,7/13/2015,Second Class,SC-20380,Shahid Collister,Consumer,United States,Seattle,Washington,West,OFF-BI-10001597,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",19.6704,7-11-2015,329.4792
Office Supplies,295.128,CA-2014-151162,9/12/2014,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,East,OFF-PA-10001033,Paper,Xerox 1893,19.6752,12-5-2014,330.7893
Office Supplies,295.128,CA-2015-128125,5/4/2015,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,Central,OFF-PA-10000357,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",19.6752,31-3-2015,330.7893
Office Supplies,295.96,CA-2015-115798,11/19/2015,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Newark,Delaware,East,OFF-PA-10001560,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",0,13-11-2015,315.8316
Office Supplies,296,US-2014-155544,3/25/2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,OFF-LA-10004544,Labels,Avery 505,11.84,21-3-2014,318.2
Office Supplies,296.2,CA-2017-150910,12/28/2017,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,South,OFF-AP-10003266,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",11.848,22-12-2017,312.491
Office Supplies,297.792,CA-2014-169061,8/3/2014,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,East,OFF-BI-10001617,Binders,GBC Wire Binding Combs,9.9264,3-5-2014,314.5428
Office Supplies,298.312,US-2017-122637,8/9/2017,Second Class,EP-13915,Emily Phan,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002429,Binders,"Premier Elliptical Ring Binder, Black",34.0928,9-3-2017,230.1264
Office Supplies,298.312,US-2017-124779,11/9/2017,First Class,BF-11020,Barry Französisch,Corporate,United States,Arlington,Texas,Central,OFF-BI-10002429,Binders,"Premier Elliptical Ring Binder, Black",34.0928,9-8-2017,230.1264
Office Supplies,2987.53,CA-2017-152695,10/12/2017,Same Day,CC-12220,Chris Cortes,Consumer,United States,Fairfield,Connecticut,East,OFF-AP-10000026,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0,12-10-2017,3111.2991
Office Supplies,299.008,CA-2015-131884,6/12/2015,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,East,OFF-AR-10004078,Art,Newell 312,7.4752,12-6-2015,303.68
Office Supplies,299.008,CA-2015-162761,10/13/2015,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami,Florida,South,OFF-AR-10001761,Art,Avery Hi-Liter Smear-Safe Highlighters,7.4752,10-9-2015,306.4832
Office Supplies,299.488,CA-2016-116799,6/3/2016,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,Central,OFF-PA-10001892,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",8.5568,3-3-2016,314.9972
Office Supplies,299.61,CA-2016-101161,10/20/2016,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-ST-10003123,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,0,13-10-2016,323.5788
Office Supplies,299.61,CA-2017-100825,9/14/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Los Angeles,California,West,OFF-ST-10003123,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,0,9-9-2017,323.5788
Office Supplies,299.61,US-2017-143175,6/8/2017,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,West,OFF-ST-10003123,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,0,8-3-2017,323.5788
Office Supplies,3,CA-2016-111409,9/22/2016,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,South,OFF-LA-10002787,Labels,Avery 480,0.6,18-9-2016,4.05
Office Supplies,3,US-2017-132031,4/27/2017,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,South,OFF-LA-10000081,Labels,Avery 496,0.6,23-4-2017,4.05
Office Supplies,3.04,US-2016-124163,9/30/2016,Standard Class,SC-20695,Steve Chapman,Corporate,United States,La Crosse,Wisconsin,Central,OFF-AR-10000817,Art,Manco Dry-Lighter Erasable Highlighter,0,25-9-2016,4.0736
Office Supplies,3.048,CA-2016-120824,6/16/2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,Central,OFF-BI-10001525,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1.2192,6-12-2016,0.381
Office Supplies,3.048,CA-2016-129714,3/9/2016,First Class,AB-10060,Adam Bellavance,Home Office,United States,New York City,New York,East,OFF-BI-10002160,Binders,Acco Hanging Data Binders,0.6096,9-1-2016,4.1148
Office Supplies,3.048,CA-2017-117863,5/23/2017,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,East,OFF-BI-10000605,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",0.6096,18-5-2017,4.0767
